Tile_id,Name,FilterName,Alpha_J2000,Delta_J2000,FWHM,Depth2FWHM5s,Depth3arc5s,Deptharcsec2,Zero_Point,Zero_Point_Error,Zero_Point_Procedure,TExposed,Efectime,NCombined,Datasum,Observation_Dates,Flag,Flag_Date
31264,1000001-JPLUS-00746-v2_J0395_swp,J0395,123.4099,30.4428,1.17304003,21.3106956,21.0437489,22.1054153,20.4638481,0.0317100994,5,256.109985,255.729996,3,3404173543,2017-02-20 21:56:16 2017-02-20 21:58:09 2017-02-20 22:00:04,None,None
29173,1000001-JPLUS-00746-v2_J0410_swp,J0410,123.4099,30.4428,1.45431995,21.0587349,21.025156,22.0868225,21.4303131,0.0192716997,5,111,110.699997,3,3543064905,2017-02-20 21:38:45 2017-02-20 21:39:51 2017-02-20 21:40:56,None,None
27600,1000001-JPLUS-00746-v2_J0430_swp,J0430,123.4099,30.4428,1.91261005,20.789917,21.0537548,22.1154194,21.5010128,0.0172189008,5,108.599998,108.57,3,3582928434,2017-02-20 21:29:02 2017-02-20 21:30:08 2017-02-20 21:31:11,None,None
30741,1000001-JPLUS-00746-v2_gSDSS_swp,gSDSS,123.4099,30.4428,1.21305001,21.980341,21.7498093,22.8114738,23.6743317,0.0227000006,5,36.2700005,36.2400017,3,2636687205,2017-02-20 21:53:59 2017-02-20 21:54:41 2017-02-20 21:55:22,None,None
28648,1000001-JPLUS-00746-v2_J0515_swp,J0515,123.4099,30.4428,1.59925997,20.9192448,20.9888153,22.0504799,21.630867,0.0236636996,5,94.5,94.0899963,3,3557661117,2017-02-20 21:35:44 2017-02-20 21:36:43 2017-02-20 21:37:41,None,None
26026,1000001-JPLUS-00746-v2_rSDSS_swp,rSDSS,123.4099,30.4428,1.08385003,21.7897148,21.4369087,22.4985752,23.6336555,0.0133680003,5,36.4500008,36.4399986,3,838748526,2017-02-20 21:42:15 2017-02-20 21:42:55 2017-02-20 21:43:34,None,None
30217,1000001-JPLUS-00746-v2_J0660_swp,J0660,123.4099,30.4428,1.20088995,21.0602112,20.8187408,21.8804073,21.0807056,0.0105895,5,145.289993,145.220001,3,824038578,2017-02-20 21:49:58 2017-02-20 21:51:15 2017-02-20 21:52:31,None,None
26571,1000001-JPLUS-00746-v2_iSDSS_swp,iSDSS,123.4099,30.4428,1.31229997,20.5431099,20.3979645,21.459631,23.2989998,0.0103526004,5,15.3000002,15.2799997,3,2430991674,2017-02-20 21:23:18 2017-02-20 21:23:53 2017-02-20 21:24:26,None,None
28123,1000001-JPLUS-00746-v2_J0861_swp,J0861,123.4099,30.4428,1.37879002,20.4025345,20.3110523,21.3727188,21.5522442,0.00384415011,5,93.6900024,93.5899963,3,2975136844,2017-02-20 21:32:30 2017-02-20 21:33:32 2017-02-20 21:34:34,None,None
31785,1000001-JPLUS-00746-v2_zSDSS_swp,zSDSS,123.4099,30.4428,0.973205984,20.5759487,20.1062336,21.1678982,22.7322769,0.00382291991,5,32.3100014,32.2900009,3,52523375,2017-02-20 22:02:11 2017-02-20 22:02:51 2017-02-20 22:03:32,None,None
27081,1000001-JPLUS-00748-v2_uJAVA_swp,uJAVA,126.6116,30.4428,1.25320995,20.9949856,20.7998161,21.8614826,20.9658241,0.0299162008,5,134.610001,133.679993,3,3845665203,2017-02-21 21:11:54 2017-02-21 21:13:07 2017-02-21 21:14:20,None,None
29698,1000001-JPLUS-00748-v2_J0378_swp,J0378,126.6116,30.4428,1.12504005,20.9715919,20.6592827,21.7209492,20.2397652,0.0307668,5,229.289993,226.220001,3,1156703968,2017-02-21 21:31:05 2017-02-21 21:32:50 2017-02-21 21:34:37,None,None
31267,1000001-JPLUS-00748-v2_J0395_swp,J0395,126.6116,30.4428,1.07297003,21.0782185,20.7144604,21.776125,20.1301193,0.0272467993,5,255.690002,254.690002,3,1711952509,2017-02-21 21:42:51 2017-02-21 21:44:45 2017-02-21 21:46:39,None,None
29178,1000001-JPLUS-00748-v2_J0410_swp,J0410,126.6116,30.4428,1.07669997,21.068819,20.708828,21.7704926,21.1211166,0.0219675004,5,110.790001,109.889999,3,3759241597,2017-02-21 21:25:19 2017-02-21 21:26:25 2017-02-21 21:27:30,None,None
27599,1000001-JPLUS-00748-v2_J0430_swp,J0430,126.6116,30.4428,1.19808996,21.0307884,20.7867832,21.8484478,21.2236671,0.0193591993,5,108.389999,108.080002,3,343987307,2017-02-21 21:15:37 2017-02-21 21:16:42 2017-02-21 21:17:48,None,None
30742,1000001-JPLUS-00748-v2_gSDSS_swp,gSDSS,126.6116,30.4428,1.04921997,21.8277664,21.4397049,22.5013695,23.3721428,0.0215291996,5,36.1800003,36.1599998,3,1689650764,2017-02-21 21:40:37 2017-02-21 21:41:17 2017-02-21 21:41:58,None,None
28651,1000001-JPLUS-00748-v2_J0515_swp,J0515,126.6116,30.4428,1.13202,21.0060806,20.7004871,21.7621517,21.3554058,0.0237594005,5,94.4100037,93.6100006,3,3898451053,2017-02-21 21:22:16 2017-02-21 21:23:16 2017-02-21 21:24:16,None,None
26028,1000001-JPLUS-00748-v2_rSDSS_swp,rSDSS,126.6116,30.4428,1.02587998,21.5178719,21.1053848,22.1670513,23.3449001,0.0145308003,5,36.3600006,36.1899986,3,4004452359,2017-02-21 21:28:50 2017-02-21 21:29:30 2017-02-21 21:30:10,None,None
30219,1000001-JPLUS-00748-v2_J0660_swp,J0660,126.6116,30.4428,1.04296994,20.9167881,20.5222397,21.5839043,20.8143921,0.0118829999,5,145.110001,144.589996,3,3767109752,2017-02-21 21:36:36 2017-02-21 21:37:55 2017-02-21 21:39:11,None,None
26567,1000001-JPLUS-00748-v2_iSDSS_swp,iSDSS,126.6116,30.4428,1.03678,20.5983772,20.1973648,21.2590313,23.0930004,0.0116798002,5,15.2700005,15.1099997,3,3267147150,2017-02-21 21:09:58 2017-02-21 21:10:32 2017-02-21 21:11:06,None,None
28126,1000001-JPLUS-00748-v2_J0861_swp,J0861,126.6116,30.4428,1.02438998,20.506567,20.0925026,21.1541672,21.3295441,0.00366469007,5,93.5999985,93.3799973,3,2006382276,2017-02-21 21:19:06 2017-02-21 21:20:07 2017-02-21 21:21:07,None,None
31786,1000001-JPLUS-00748-v2_zSDSS_swp,zSDSS,126.6116,30.4428,0.989373982,20.432209,19.9803829,21.0420475,22.4867249,0.00354511989,5,32.3100014,32.1800003,3,3128569115,2017-02-21 21:48:46 2017-02-21 21:49:24 2017-02-21 21:50:01,None,None
27076,1000001-JPLUS-00745-v2_uJAVA_swp,uJAVA,121.809,30.4428,1.26031005,21.1096001,20.9205647,21.9822311,21.1086407,0.0315626003,5,134.490005,134.259995,3,3403414669,2017-02-21 19:08:39 2017-02-21 19:09:53 2017-02-21 19:11:05,None,None
29706,1000001-JPLUS-00745-v2_J0378_swp,J0378,121.809,30.4428,1.29834998,21.0501862,20.8934364,21.9551029,20.470089,0.0307161994,5,229.199997,228.860001,3,1575685358,2017-02-21 19:27:34 2017-02-21 19:29:20 2017-02-21 19:31:07,None,None
31263,1000001-JPLUS-00745-v2_J0395_swp,J0395,121.809,30.4428,1.24620998,21.1687813,20.9675312,22.0291958,20.3920536,0.0299782008,5,255.600006,255.210007,3,3234198300,2017-02-21 19:39:17 2017-02-21 19:41:10 2017-02-21 19:43:02,None,None
29174,1000001-JPLUS-00745-v2_J0410_swp,J0410,121.809,30.4428,1.12120998,21.2525101,20.9365005,21.9981651,21.3576355,0.0226732995,5,110.790001,110.650002,3,2832493833,2017-02-21 19:21:54 2017-02-21 19:22:58 2017-02-21 19:24:02,None,None
27598,1000001-JPLUS-00745-v2_J0430_swp,J0430,121.809,30.4428,1.19459999,21.1998806,20.9527092,22.0143738,21.438839,0.0204700008,5,108.389999,107.959999,3,3184242616,2017-02-21 19:12:22 2017-02-21 19:13:25 2017-02-21 19:14:29,None,None
30740,1000001-JPLUS-00745-v2_gSDSS_swp,gSDSS,121.809,30.4428,1.15842998,21.9450512,21.6644974,22.726162,23.6411514,0.0226913001,5,36.1199989,36.0400009,3,2164737315,2017-02-21 19:37:04 2017-02-21 19:37:44 2017-02-21 19:38:23,None,None
28649,1000001-JPLUS-00745-v2_J0515_swp,J0515,121.809,30.4428,1.17791998,21.212347,20.9499092,22.0115738,21.5948334,0.0261298008,5,94.4100037,94.1900024,3,2454584232,2017-02-21 19:18:55 2017-02-21 19:19:53 2017-02-21 19:20:52,None,None
26029,1000001-JPLUS-00745-v2_rSDSS_swp,rSDSS,121.809,30.4428,1.09669995,21.6968403,21.3568306,22.4184971,23.6120815,0.0146054002,5,36.2999992,36.2700005,3,2161301873,2017-02-21 19:25:21 2017-02-21 19:26:01 2017-02-21 19:26:40,None,None
